Cell name,Leiden cluster,Cell type,
YX_1009901016_I1,4,Neoblast,
YX_1009901016_I10,4,Neoblast,
YX_1009901016_I11,6,Muscle,
YX_1009901016_I12,28,Neural,
YX_1009901016_I13,10,Muscle,
YX_1009901016_I14,8,Epidermal1,
YX_1009901016_I16,1,Neoblast,
YX_1009901016_I19,2,Parenchymal,
YX_1009901016_I2,21,Parenchymal,
YX_1009901016_I20,6,Muscle,
YX_1009901016_I21,7,Neural,
YX_1009901016_I22,20,Neural,
YX_1009901016_I23,19,Parenchymal,
YX_1009901016_I4,11,Parenchymal,
YX_1009901016_I5,11,Muscle,
YX_1009901016_I7,0,Muscle,
YX_1009901016_I8,10,Muscle,
YX_1009901016_J1,2,Epidermal1,
YX_1009901016_J10,0,Muscle,
YX_1009901016_J11,3,Parenchymal,
YX_1009901016_J12,12,Muscle,
YX_1009901016_J13,33,Neural_KK7,
YX_1009901016_J14,14,Neural,
YX_1009901016_J15,9,Muscle,
YX_1009901016_J16,7,Muscle,
YX_1009901016_J18,0,Muscle,
YX_1009901016_J19,6,Muscle,
YX_1009901016_J2,16,Epidermal2,
YX_1009901016_J21,12,Muscle,
YX_1009901016_J22,34,Neural,
YX_1009901016_J23,28,Neural,
YX_1009901016_J24,4,Neoblast,
YX_1009901016_J3,2,Cathepsin,
YX_1009901016_J4,37,Cathepsin,
YX_1009901016_J5,19,Neural,
YX_1009901016_J6,15,Neoblast,
YX_1009901016_J8,7,Neural,
YX_1009901016_J9,1,Neoblast,
YX_1009901016_K1,1,Neoblast,
YX_1009901016_K11,4,Neoblast,
YX_1009901016_K12,9,Muscle,
YX_1009901016_K13,20,Neural,
YX_1009901016_K15,21,Parenchymal,
YX_1009901016_K16,8,Epidermal1,
YX_1009901016_K17,26,Neoblast,
YX_1009901016_K19,9,Muscle,
YX_1009901016_K2,39,Gland,
YX_1009901016_K21,14,Parenchymal,
YX_1009901016_K22,7,Neural,
YX_1009901016_K23,17,Muscle,
YX_1009901016_K3,15,Neoblast,
YX_1009901016_K5,25,Neoblast,
YX_1009901016_K7,5,Cathepsin,
YX_1009901016_K9,0,Muscle,
YX_1009901016_L1,13,Muscle,
YX_1009901016_L11,21,Parenchymal,
YX_1009901016_L12,5,Cathepsin,
YX_1009901016_L15,16,Epidermal2,
YX_1009901016_L19,1,Neoblast,
YX_1009901016_L20,34,Neural,
YX_1009901016_L21,9,Muscle,
YX_1009901016_L23,16,Epidermal2,
YX_1009901016_L24,8,Epidermal_prog3,
YX_1009901016_L3,2,Parenchymal,
YX_1009901016_L5,24,Epidermal_prog2,
YX_1009901016_L6,4,Neoblast,
YX_1009901016_L8,5,Cathepsin,
YX_1009901016_L9,1,Neoblast,
YX_1009901016_M1,0,Muscle,
YX_1009901016_M12,0,Muscle,
YX_1009901016_M13,10,Muscle,
YX_1009901016_M14,16,Epidermal3,
YX_1009901016_M15,0,Muscle,
YX_1009901016_M16,2,Cathepsin,
YX_1009901016_M17,1,Neoblast,
YX_1009901016_M2,8,Epidermal_prog3,
YX_1009901016_M22,23,Epidermal_prog1,
YX_1009901016_M23,5,Cathepsin,
YX_1009901016_M24,0,Muscle,
YX_1009901016_M3,3,Parenchymal,
YX_1009901016_M5,5,Cathepsin,
YX_1009901016_M6,0,Muscle,
YX_1009901016_M7,2,Cathepsin,
YX_1009901016_M8,12,Muscle,
YX_1009901016_N1,17,Neural,
YX_1009901016_N10,8,Epidermal_prog3,
YX_1009901016_N12,37,Cathepsin,
YX_1009901016_N15,13,Muscle,
YX_1009901016_N16,12,Muscle,
YX_1009901016_N17,11,Neural,
YX_1009901016_N18,10,Muscle,
YX_1009901016_N19,3,Parenchymal,
YX_1009901016_N20,0,Muscle,
YX_1009901016_N21,8,Epidermal_prog3,
YX_1009901016_N23,13,Muscle,
YX_1009901016_N24,2,Parenchymal,
YX_1009901016_N3,35,Neural,
YX_1009901016_N5,5,Cathepsin,
YX_1009901016_N6,2,Parenchymal,
YX_1009901016_N8,31,Neural,
YX_1009901016_N9,8,Epidermal_prog3,
YX_1009901016_O1,14,Neural,
YX_1009901016_O10,3,Parenchymal,
YX_1009901016_O11,0,Muscle,
YX_1009901016_O13,9,Muscle,
YX_1009901016_O14,5,Cathepsin,
YX_1009901016_O15,18,Neural,
YX_1009901016_O16,5,Cathepsin,
YX_1009901016_O17,3,Parenchymal,
YX_1009901016_O18,2,Parenchymal,
YX_1009901016_O19,3,Parenchymal,
YX_1009901016_O20,10,Muscle,
YX_1009901016_O21,29,Neoblast,
YX_1009901016_O4,27,Neoblast,
YX_1009901016_O7,1,Neoblast,
YX_1009901016_P10,7,Neural,
YX_1009901016_P11,36,Neural,
YX_1009901016_P13,3,Parenchymal,
YX_1009901016_P14,3,Parenchymal,
YX_1009901016_P16,33,Neoblast,
YX_1009901016_P17,16,Cathepsin,
YX_1009901016_P19,4,Neoblast,
YX_1009901016_P2,8,Epidermal_prog3,
YX_1009901016_P21,18,Neural,
YX_1009901016_P23,6,Muscle,
YX_1009901016_P5,18,Neural,
YX_1009901016_P6,13,Muscle,
YX_1009901016_P9,0,Muscle,
YX_1009901017_A1,36,Neural,
YX_1009901017_A10,6,Muscle,
YX_1009901017_A11,16,Epidermal1,
YX_1009901017_A14,2,Cathepsin,
YX_1009901017_A15,20,Neural,
YX_1009901017_A17,0,Muscle,
YX_1009901017_A18,3,Parenchymal,
YX_1009901017_A19,37,Cathepsin,
YX_1009901017_A22,2,Cathepsin,
YX_1009901017_A24,36,Neural,
YX_1009901017_A5,18,Neural,
YX_1009901017_A7,16,Epidermal1,
YX_1009901017_A8,42,Neural,
YX_1009901017_B1,28,Neural,
YX_1009901017_B10,35,Neural,
YX_1009901017_B15,0,Muscle,
YX_1009901017_B17,3,Parenchymal,
YX_1009901017_B19,37,Cathepsin,
YX_1009901017_B21,12,Muscle,
YX_1009901017_B22,31,Neural,
YX_1009901017_B23,0,Muscle,
YX_1009901017_B5,2,Parenchymal,
YX_1009901017_B6,7,Neural,
YX_1009901017_B9,19,Parenchymal,
YX_1009901017_C1,30,Neoblast,
YX_1009901017_C12,6,Muscle,
YX_1009901017_C15,19,Parenchymal,
YX_1009901017_C16,37,Cathepsin,
YX_1009901017_C18,2,Cathepsin,
YX_1009901017_C19,19,Parenchymal,
YX_1009901017_C21,7,Neural,
YX_1009901017_C23,5,Epidermal1,
YX_1009901017_C3,20,Neural,
YX_1009901017_C6,8,Epidermal1,
YX_1009901017_C7,9,Muscle,
YX_1009901017_C9,26,Neoblast,
YX_1009901017_D1,42,Neural,
YX_1009901017_D10,9,Muscle,
YX_1009901017_D12,7,Neural,
YX_1009901017_D13,27,Neoblast,
YX_1009901017_D14,0,Muscle,
YX_1009901017_D15,20,Neural,
YX_1009901017_D17,3,Muscle,
YX_1009901017_D2,10,Muscle,
YX_1009901017_D4,28,Neural,
YX_1009901017_D6,3,Parenchymal,
YX_1009901017_D8,5,Cathepsin,
YX_1009901017_D9,24,Epidermal_prog2,
YX_1009901017_E10,9,Muscle,
YX_1009901017_E11,35,Neural,
YX_1009901017_E17,28,Neural,
YX_1009901017_E18,6,Muscle,
YX_1009901017_E2,0,Muscle,
YX_1009901017_E20,38,Muscle,
YX_1009901017_E21,20,Neural,
YX_1009901017_E22,41,Muscle,
YX_1009901017_E23,4,Neoblast,
YX_1009901017_E24,3,Parenchymal,
YX_1009901017_E4,2,Cathepsin,
YX_1009901017_E5,2,Parenchymal,
YX_1009901017_E6,15,Neoblast,
YX_1009901017_E7,15,Neoblast,
YX_1009901017_E8,38,Muscle,
YX_1009901017_F13,31,Neural,
YX_1009901017_F16,21,Parenchymal,
YX_1009901017_F17,6,Muscle,
YX_1009901017_F18,6,Muscle,
YX_1009901017_F21,43,Flame cells,
YX_1009901017_F23,20,Neural,
YX_1009901017_F24,42,Neural,
YX_1009901017_F3,18,Neural,
YX_1009901017_F4,38,Muscle,
YX_1009901017_F5,7,Neural,
YX_1009901017_F6,4,Neoblast,
YX_1009901017_F7,8,Epidermal_prog3,
YX_1009901017_F8,34,Neural,
YX_1009901017_G1,8,Epidermal_prog3,
YX_1009901017_G10,5,Cathepsin,
YX_1009901017_G12,20,Neural,
YX_1009901017_G14,10,Muscle,
YX_1009901017_G15,13,Muscle,
YX_1009901017_G16,11,Parenchymal,
YX_1009901017_G17,1,Neoblast,
YX_1009901017_G18,20,Neural,
YX_1009901017_G19,11,Parenchymal,
YX_1009901017_G2,2,Cathepsin,
YX_1009901017_G21,17,Neural,
YX_1009901017_G22,8,Epidermal_prog3,
YX_1009901017_G23,7,Neural,
YX_1009901017_G3,27,Neoblast,
YX_1009901017_G4,18,Neural,
YX_1009901017_G5,10,Muscle,
YX_1009901017_G6,2,Parenchymal,
YX_1009901017_G7,2,Parenchymal,
YX_1009901017_G9,2,Cathepsin,
YX_1009901017_H1,40,Neural,
YX_1009901017_H10,35,Neural,
YX_1009901017_H11,28,Neural,
YX_1009901017_H12,7,Neural,
YX_1009901017_H13,1,Neoblast,
YX_1009901017_H14,1,Neoblast,
YX_1009901017_H15,7,Neural,
YX_1009901017_H16,9,Muscle,
YX_1009901017_H18,1,Neoblast,
YX_1009901017_H21,7,Neural,
YX_1009901017_H24,3,Parenchymal,
YX_1009901017_H5,2,Cathepsin,
YX_1009901017_H7,10,Muscle,
YX_1009901017_H8,12,Muscle,
YX_1009901017_H9,8,Epidermal_prog3,
YX_1009901017_I1,21,Parenchymal,
YX_1009901017_I10,2,Cathepsin,
YX_1009901017_I12,19,Neural,
YX_1009901017_I13,18,Neural,
YX_1009901017_I14,21,Parenchymal,
YX_1009901017_I16,18,Neural,
YX_1009901017_I18,1,Neoblast,
YX_1009901017_I19,10,Muscle,
YX_1009901017_I2,24,Epidermal_prog2,
YX_1009901017_I20,15,Neoblast,
YX_1009901017_I22,0,Muscle,
YX_1009901017_I23,18,Neural,
YX_1009901017_I3,34,Neural,
YX_1009901017_I4,35,Neural,
YX_1009901017_I6,14,Neural,
YX_1009901017_I8,1,Neoblast,
YX_1009901017_I9,31,Parenchymal,
YX_1009901017_J1,21,Parenchymal,
YX_1009901017_J10,24,Parenchymal,
YX_1009901017_J11,25,Parenchymal,
YX_1009901017_J14,0,Muscle,
YX_1009901017_J16,0,Muscle,
YX_1009901017_J17,2,Parenchymal,
YX_1009901017_J19,24,Epidermal_prog2,
YX_1009901017_J2,21,Parenchymal,
YX_1009901017_J23,3,Parenchymal,
YX_1009901017_J3,5,Cathepsin,
YX_1009901017_J4,9,Muscle,
YX_1009901017_J5,23,Epidermal_prog1,
YX_1009901017_J6,35,Neural,
YX_1009901017_J7,25,Neoblast,
YX_1009901017_J9,8,Epidermal_prog3,
YX_1009901017_K11,23,Epidermal_prog1,
YX_1009901017_K12,16,Epidermal_prog1,
YX_1009901017_K13,9,Muscle,
YX_1009901017_K14,0,Muscle,
YX_1009901017_K15,1,Neoblast,
YX_1009901017_K16,33,Neural_KK7,
YX_1009901017_K17,41,Muscle,
YX_1009901017_K18,3,Parenchymal,
YX_1009901017_K19,10,Muscle,
YX_1009901017_K2,14,Neural,
YX_1009901017_K20,24,Parenchymal,
YX_1009901017_K22,11,Parenchymal,
YX_1009901017_K23,0,Muscle,
YX_1009901017_K24,34,Neural,
YX_1009901017_K3,21,Parenchymal,
YX_1009901017_K4,11,Parenchymal,
YX_1009901017_K5,2,Cathepsin,
YX_1009901017_K7,34,Neural,
YX_1009901017_K9,16,Cathepsin,
YX_1009901017_L1,7,Neural,
YX_1009901017_L10,1,Neoblast,
YX_1009901017_L11,28,Neural,
YX_1009901017_L13,0,Muscle,
YX_1009901017_L15,1,Neoblast,
YX_1009901017_L16,12,Muscle,
YX_1009901017_L17,22,Muscle,
YX_1009901017_L18,1,Neoblast,
YX_1009901017_L2,33,Neoblast,
YX_1009901017_L20,7,Neural,
YX_1009901017_L22,7,Neural,
YX_1009901017_L24,8,Epidermal_prog3,
YX_1009901017_L4,2,Cathepsin,
YX_1009901017_L6,23,Epidermal_prog1,
YX_1009901017_L8,0,Muscle,
YX_1009901017_L9,0,Muscle,
YX_1009901017_M1,6,Muscle,
YX_1009901017_M11,1,Neoblast,
YX_1009901017_M13,17,Parenchymal,
YX_1009901017_M14,12,Muscle,
YX_1009901017_M17,17,Neural,
YX_1009901017_M18,6,Muscle,
YX_1009901017_M19,16,Epidermal_prog3,
YX_1009901017_M20,27,Neoblast,
YX_1009901017_M21,15,Neoblast,
YX_1009901017_M22,21,Parenchymal,
YX_1009901017_M5,14,Neural,
YX_1009901017_M6,4,Neoblast,
YX_1009901017_M7,8,Epidermal_prog3,
YX_1009901017_M8,13,Muscle,
YX_1009901017_N1,32,Intestine,
YX_1009901017_N11,13,Muscle,
YX_1009901017_N12,8,Epidermal_prog2,
YX_1009901017_N14,4,Neoblast,
YX_1009901017_N15,36,Neural,
YX_1009901017_N16,8,Epidermal_prog3,
YX_1009901017_N17,3,Parenchymal,
YX_1009901017_N19,3,Parenchymal,
YX_1009901017_N2,14,Neural,
YX_1009901017_N21,8,Epidermal_prog3,
YX_1009901017_N22,14,Neural,
YX_1009901017_N23,9,Muscle,
YX_1009901017_N3,2,Parenchymal,
YX_1009901017_N5,18,Neural,
YX_1009901017_N6,21,Parenchymal,
YX_1009901017_N7,25,Neoblast,
YX_1009901017_N8,7,Neural,
YX_1009901017_N9,4,Neoblast,
YX_1009901017_O10,3,Parenchymal,
YX_1009901017_O11,21,Parenchymal,
YX_1009901017_O12,21,Parenchymal,
YX_1009901017_O14,36,Neural,
YX_1009901017_O15,20,Neural,
YX_1009901017_O16,37,Cathepsin,
YX_1009901017_O17,11,Parenchymal,
YX_1009901017_O18,2,Cathepsin,
YX_1009901017_O19,25,Parenchymal,
YX_1009901017_O2,13,Muscle,
YX_1009901017_O20,18,Neural,
YX_1009901017_O3,31,Parenchymal,
YX_1009901017_O4,11,Parenchymal,
YX_1009901017_O6,20,Neural,
YX_1009901017_O7,1,Neoblast,
YX_1009901017_O9,3,Parenchymal,
YX_1009901017_P12,8,Epidermal_prog3,
YX_1009901017_P14,3,Parenchymal,
YX_1009901017_P16,8,Epidermal1,
YX_1009901017_P18,6,Muscle,
YX_1009901017_P20,16,Epidermal1,
YX_1009901017_P22,0,Muscle,
YX_1009901017_P23,25,Parenchymal,
YX_1009901017_P4,6,Muscle,
YX_1009901017_P7,25,Neoblast,
YX_1009901017_P8,14,Neural,
YX_1009901018_A1,17,Neural,
YX_1009901018_A10,2,Cathepsin,
YX_1009901018_A12,19,Parenchymal,
YX_1009901018_A13,11,Parenchymal,
YX_1009901018_A14,32,Intestine,
YX_1009901018_A15,12,Muscle,
YX_1009901018_A16,28,Neural,
YX_1009901018_A19,11,Parenchymal,
YX_1009901018_A21,25,Parenchymal,
YX_1009901018_A3,28,Neural,
YX_1009901018_A4,5,Cathepsin,
YX_1009901018_A5,17,Neural,
YX_1009901018_A8,19,Neural,
YX_1009901018_B1,23,Epidermal_prog1,
YX_1009901018_B10,2,Epidermal1,
YX_1009901018_B11,1,Neoblast,
YX_1009901018_B14,19,Parenchymal,
YX_1009901018_B15,24,Parenchymal,
YX_1009901018_B16,0,Muscle,
YX_1009901018_B2,5,Cathepsin,
YX_1009901018_B3,19,Parenchymal,
YX_1009901018_B4,11,Parenchymal,
YX_1009901018_B5,5,Cathepsin,
YX_1009901018_B6,20,Neural,
YX_1009901018_B9,8,Epidermal_prog3,
YX_1009901018_C1,14,Neural,
YX_1009901018_C11,0,Muscle,
YX_1009901018_C14,19,Neural,
YX_1009901018_C15,1,Neoblast,
YX_1009901018_C16,37,Cathepsin,
YX_1009901018_C17,34,Neural,
YX_1009901018_C18,33,Neural_KK7,
YX_1009901018_C19,37,Cathepsin,
YX_1009901018_C20,8,Epidermal_prog3,
YX_1009901018_C21,2,Epidermal1,
YX_1009901018_C22,18,Neural,
YX_1009901018_C24,38,Muscle,
YX_1009901018_C3,15,Neoblast,
YX_1009901018_C4,7,Neural,
YX_1009901018_C5,21,Parenchymal,
YX_1009901018_C6,6,Muscle,
YX_1009901018_C8,10,Parenchymal,
YX_1009901018_D1,1,Neoblast,
YX_1009901018_D10,18,Neural,
YX_1009901018_D11,3,Parenchymal,
YX_1009901018_D12,3,Parenchymal,
YX_1009901018_D13,13,Muscle,
YX_1009901018_D15,14,Neural,
YX_1009901018_D18,31,Parenchymal,
YX_1009901018_D19,30,Neoblast,
YX_1009901018_D2,1,Neoblast,
YX_1009901018_D20,4,Neoblast,
YX_1009901018_D21,28,Neural,
YX_1009901018_D23,10,Muscle,
YX_1009901018_D24,20,Neural,
YX_1009901018_D3,11,Parenchymal,
YX_1009901018_D5,6,Muscle,
YX_1009901018_D8,2,Cathepsin,
YX_1009901018_D9,7,Neural,
YX_1009901018_E1,17,Neural,
YX_1009901018_E10,20,Neural,
YX_1009901018_E11,11,Parenchymal,
YX_1009901018_E12,42,Neural,
YX_1009901018_E15,7,Neural,
YX_1009901018_E16,23,Epidermal_prog1,
YX_1009901018_E17,47,Parenchymal,
YX_1009901018_E18,7,Neural,
YX_1009901018_E19,14,Neural,
YX_1009901018_E2,3,Parenchymal,
YX_1009901018_E20,0,Muscle,
YX_1009901018_E22,38,Muscle,
YX_1009901018_E23,9,Muscle,
YX_1009901018_E24,1,Neoblast,
YX_1009901018_E3,10,Muscle,
YX_1009901018_E4,41,Muscle,
YX_1009901018_E5,8,Epidermal_prog3,
YX_1009901018_E6,9,Muscle,
YX_1009901018_E9,17,Neural,
YX_1009901018_F10,36,Neural,
YX_1009901018_F11,23,Epidermal_prog3,
YX_1009901018_F13,1,Neoblast,
YX_1009901018_F14,5,Cathepsin,
YX_1009901018_F15,28,Neural,
YX_1009901018_F16,0,Muscle,
YX_1009901018_F17,18,Neural,
YX_1009901018_F18,42,Neural,
YX_1009901018_F19,10,Muscle,
YX_1009901018_F2,7,Neural,
YX_1009901018_F20,7,Neural,
YX_1009901018_F21,2,Cathepsin,
YX_1009901018_F22,14,Neural,
YX_1009901018_F23,34,Neural,
YX_1009901018_F24,0,Muscle,
YX_1009901018_F3,7,Neural,
YX_1009901018_F4,5,Cathepsin,
YX_1009901018_F5,20,Neural,
YX_1009901018_F6,13,Muscle,
YX_1009901018_F7,1,Neoblast,
YX_1009901018_F9,34,Neural,
YX_1009901018_G10,20,Neural,
YX_1009901018_G13,5,Cathepsin,
YX_1009901018_G14,17,Neural,
YX_1009901018_G15,20,Neural,
YX_1009901018_G16,41,Muscle,
YX_1009901018_G17,1,Neoblast,
YX_1009901018_G18,3,Parenchymal,
YX_1009901018_G19,13,Muscle,
YX_1009901018_G2,16,Epidermal1,
YX_1009901018_G20,21,Parenchymal,
YX_1009901018_G21,22,Muscle,
YX_1009901018_G22,5,Cathepsin,
YX_1009901018_G23,38,Muscle,
YX_1009901018_G24,5,Cathepsin,
YX_1009901018_G3,42,Neural,
YX_1009901018_G4,3,Parenchymal,
YX_1009901018_G5,25,Parenchymal,
YX_1009901018_G6,11,Parenchymal,
YX_1009901018_G7,21,Parenchymal,
YX_1009901018_G9,36,Neural,
YX_1009901018_H1,5,Cathepsin,
YX_1009901018_H10,5,Cathepsin,
YX_1009901018_H13,6,Muscle,
YX_1009901018_H16,4,Neoblast,
YX_1009901018_H17,14,Muscle,
YX_1009901018_H20,19,Neural,
YX_1009901018_H21,20,Neural,
YX_1009901018_H23,7,Neural,
YX_1009901018_H24,17,Neural,
YX_1009901018_H3,31,Parenchymal,
YX_1009901018_H4,39,Gland,
YX_1009901018_H5,10,Muscle,
YX_1009901018_H6,22,Muscle,
YX_1009901018_H8,4,Neoblast,
YX_1009901018_I1,19,Parenchymal,
YX_1009901018_I10,19,Neural,
YX_1009901018_I11,9,Muscle,
YX_1009901018_I12,28,Neural,
YX_1009901018_I13,2,Parenchymal,
YX_1009901018_I14,26,Neoblast,
YX_1009901018_I16,37,Cathepsin,
YX_1009901018_I17,32,Intestine,
YX_1009901018_I18,37,Cathepsin,
YX_1009901018_I19,19,Neural,
YX_1009901018_I2,4,Neoblast,
YX_1009901018_I21,0,Muscle,
YX_1009901018_I22,3,Parenchymal,
YX_1009901018_I23,2,Cathepsin,
YX_1009901018_I3,0,Muscle,
YX_1009901018_I4,29,Neoblast,
YX_1009901018_I5,11,Parenchymal,
YX_1009901018_I6,16,Epidermal2,
YX_1009901018_I7,15,Neoblast,
YX_1009901018_I8,43,Parenchymal,
YX_1009901018_I9,12,Muscle,
YX_1009901018_J1,0,Muscle,
YX_1009901018_J10,2,Epidermal1,
YX_1009901018_J11,21,Parenchymal,
YX_1009901018_J12,0,Muscle,
YX_1009901018_J13,44,Neural,
YX_1009901018_J14,44,Neural,
YX_1009901018_J15,5,Cathepsin,
YX_1009901018_J16,3,Parenchymal,
YX_1009901018_J17,13,Muscle,
YX_1009901018_J18,11,Parenchymal,
YX_1009901018_J2,36,Neural,
YX_1009901018_J21,12,Muscle,
YX_1009901018_J23,3,Parenchymal,
YX_1009901018_J3,21,Parenchymal,
YX_1009901018_J4,9,Muscle,
YX_1009901018_J5,32,Neoblast,
YX_1009901018_J6,2,Cathepsin,
YX_1009901018_J7,15,Neoblast,
YX_1009901018_J9,12,Muscle,
YX_1009901018_K1,17,Parenchymal,
YX_1009901018_K12,42,Neural,
YX_1009901018_K13,31,Parenchymal,
YX_1009901018_K14,7,Neural,
YX_1009901018_K15,19,Parenchymal,
YX_1009901018_K16,18,Neural,
YX_1009901018_K17,0,Muscle,
YX_1009901018_K18,1,Neoblast,
YX_1009901018_K19,4,Neoblast,
YX_1009901018_K21,8,Epidermal_prog3,
YX_1009901018_K22,24,Parenchymal,
YX_1009901018_K3,24,Epidermal_prog2,
YX_1009901018_K4,16,Epidermal2,
YX_1009901018_K7,13,Muscle,
YX_1009901018_K9,1,Neoblast,
YX_1009901018_L1,8,Epidermal_prog2,
YX_1009901018_L10,12,Muscle,
YX_1009901018_L11,2,Parenchymal,
YX_1009901018_L13,3,Parenchymal,
YX_1009901018_L14,1,Neoblast,
YX_1009901018_L15,25,Neoblast,
YX_1009901018_L17,19,Neural,
YX_1009901018_L18,1,Neoblast,
YX_1009901018_L19,19,Neural,
YX_1009901018_L2,0,Muscle,
YX_1009901018_L23,24,Parenchymal,
YX_1009901018_L24,21,Parenchymal,
YX_1009901018_L3,9,Muscle,
YX_1009901018_L4,0,Muscle,
YX_1009901018_L5,37,Cathepsin,
YX_1009901018_L6,0,Muscle,
YX_1009901018_L7,13,Muscle,
YX_1009901018_L8,24,Epidermal_prog2,
YX_1009901018_M11,22,Muscle,
YX_1009901018_M14,8,Neoblast,
YX_1009901018_M15,21,Parenchymal,
YX_1009901018_M17,7,Neural,
YX_1009901018_M18,17,Parenchymal,
YX_1009901018_M19,31,Neural,
YX_1009901018_M20,27,Neoblast,
YX_1009901018_M22,16,Epidermal1,
YX_1009901018_M23,0,Muscle,
YX_1009901018_M3,6,Muscle,
YX_1009901018_M7,14,Neural,
YX_1009901018_M8,10,Muscle,
YX_1009901018_M9,29,Neoblast,
YX_1009901018_N1,1,Neoblast,
YX_1009901018_N11,9,Muscle,
YX_1009901018_N12,0,Muscle,
YX_1009901018_N14,8,Epidermal_prog3,
YX_1009901018_N15,6,Muscle,
YX_1009901018_N18,15,Neoblast,
YX_1009901018_N19,1,Neoblast,
YX_1009901018_N2,12,Muscle,
YX_1009901018_N20,8,Epidermal_prog3,
YX_1009901018_N21,17,Parenchymal,
YX_1009901018_N22,7,Neural,
YX_1009901018_N24,18,Neural,
YX_1009901018_N3,43,Parenchymal,
YX_1009901018_N4,5,Cathepsin,
YX_1009901018_N7,1,Neoblast,
YX_1009901018_N8,23,Epidermal_prog1,
YX_1009901018_O1,6,Muscle,
YX_1009901018_O11,2,Cathepsin,
YX_1009901018_O12,0,Muscle,
YX_1009901018_O13,23,Epidermal_prog1,
YX_1009901018_O14,10,Muscle,
YX_1009901018_O15,19,Neural,
YX_1009901018_O16,22,Muscle,
YX_1009901018_O19,14,Parenchymal,
YX_1009901018_O20,5,Cathepsin,
YX_1009901018_O21,2,Cathepsin,
YX_1009901018_O22,18,Neural,
YX_1009901018_O4,8,Epidermal_prog3,
YX_1009901018_O8,18,Neural,
YX_1009901018_P1,27,Neoblast,
YX_1009901018_P10,1,Neoblast,
YX_1009901018_P11,7,Neural,
YX_1009901018_P12,11,Parenchymal,
YX_1009901018_P13,6,Muscle,
YX_1009901018_P14,6,Muscle,
YX_1009901018_P15,8,Epidermal_prog3,
YX_1009901018_P16,17,Neural,
YX_1009901018_P18,25,Neoblast,
YX_1009901018_P19,1,Neoblast,
YX_1009901018_P2,2,Cathepsin,
YX_1009901018_P21,9,Muscle,
YX_1009901018_P22,6,Muscle,
YX_1009901018_P23,2,Cathepsin,
YX_1009901018_P4,15,Neoblast,
YX_1009901018_P5,16,Epidermal1,
YX_1009901018_P6,5,Cathepsin,
YX_1009901018_P8,7,Neural,
YX_1009901019_A1,10,Muscle,
YX_1009901019_A10,10,Muscle,
YX_1009901019_A11,5,Cathepsin,
YX_1009901019_A12,38,Parenchymal,
YX_1009901019_A13,31,Parenchymal,
YX_1009901019_A15,33,Neural_KK7,
YX_1009901019_A16,11,Parenchymal,
YX_1009901019_A17,14,Neural,
YX_1009901019_A18,8,Neoblast,
YX_1009901019_A19,19,Neural,
YX_1009901019_A2,6,Muscle,
YX_1009901019_A21,19,Neural,
YX_1009901019_A23,3,Parenchymal,
YX_1009901019_A3,19,Parenchymal,
YX_1009901019_A4,2,Cathepsin,
YX_1009901019_A5,34,Neural,
YX_1009901019_A6,5,Cathepsin,
YX_1009901019_A7,2,Cathepsin,
YX_1009901019_A9,17,Parenchymal,
YX_1009901019_B10,11,Parenchymal,
YX_1009901019_B11,32,Intestine,
YX_1009901019_B12,5,Cathepsin,
YX_1009901019_B13,5,Cathepsin,
YX_1009901019_B14,0,Muscle,
YX_1009901019_B15,14,Neural,
YX_1009901019_B16,37,Cathepsin,
YX_1009901019_B19,3,Parenchymal,
YX_1009901019_B2,28,Neural,
YX_1009901019_B21,1,Neoblast,
YX_1009901019_B22,2,Parenchymal,
YX_1009901019_B23,3,Parenchymal,
YX_1009901019_B24,2,Parenchymal,
YX_1009901019_B3,28,Neural,
YX_1009901019_B7,12,Muscle,
YX_1009901019_B8,2,Parenchymal,
YX_1009901019_B9,34,Neural,
YX_1009901019_C10,7,Neural,
YX_1009901019_C12,1,Neoblast,
YX_1009901019_C18,11,Parenchymal,
YX_1009901019_C19,2,Parenchymal,
YX_1009901019_C2,34,Neural,
YX_1009901019_C20,5,Cathepsin,
YX_1009901019_C21,17,Parenchymal,
YX_1009901019_C23,2,Parenchymal,
YX_1009901019_C24,7,Neural,
YX_1009901019_C3,7,Neural,
YX_1009901019_C5,3,Parenchymal,
YX_1009901019_C6,11,Parenchymal,
YX_1009901019_C7,7,Neural,
YX_1009901019_C8,29,Neoblast,
YX_1009901019_C9,21,Parenchymal,
YX_1009901019_D10,42,Neural,
YX_1009901019_D11,5,Cathepsin,
YX_1009901019_D12,3,Parenchymal,
YX_1009901019_D13,3,Parenchymal,
YX_1009901019_D14,7,Neural,
YX_1009901019_D16,4,Neoblast,
YX_1009901019_D17,10,Muscle,
YX_1009901019_D18,38,Muscle,
YX_1009901019_D19,5,Cathepsin,
YX_1009901019_D2,28,Neural,
YX_1009901019_D21,17,Parenchymal,
YX_1009901019_D22,3,Parenchymal,
YX_1009901019_D24,8,Epidermal_prog3,
YX_1009901019_D3,8,Epidermal1,
YX_1009901019_D4,3,Parenchymal,
YX_1009901019_D7,28,Neural,
YX_1009901019_D8,24,Epidermal_prog2,
YX_1009901019_D9,14,Neural,
YX_1009901019_E1,25,Neoblast,
YX_1009901019_E10,1,Neoblast,
YX_1009901019_E11,6,Muscle,
YX_1009901019_E12,4,Neoblast,
